2025-09-24 10:19:56 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:28:36 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 10:28:36 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 10:28:38 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 10:29:02 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:29:05 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:08 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 10:29:08 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 10:29:11 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 10:29:33 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:29:35 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:29:41 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 10:29:41 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 10:29:43 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 10:30:03 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:30:05 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:13 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 10:30:13 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 10:30:15 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 10:30:33 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:30:36 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:30:45 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 10:30:45 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 10:30:48 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 10:31:04 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:31:06 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:18 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 10:31:18 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 10:31:20 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 10:31:34 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:31:37 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:31:50 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 10:31:50 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 10:31:52 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 10:32:05 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:32:07 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:22 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 10:32:22 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 10:32:25 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 10:32:35 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:32:38 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:32:55 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 10:32:55 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 10:32:57 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 10:33:06 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:33:08 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:27 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 10:33:27 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 10:33:29 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 10:33:36 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:33:39 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:33:59 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 10:33:59 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 10:34:02 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 10:34:07 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 10:34:09 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 10:34:32 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:34:32 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:34:32 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 10:34:32 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
